model,config,mean_acc,std_acc,mean_f1,std_f1,mean_recall,std_recall,mean_precision,std_precision,loss,accuracy,precision,recall,f1
SmallCNN,"{'batch_size': 32, 'learning_rate': 0.0001, 'optimizer': 'SGD', 'dropout': 0.5, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3025854229715175,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0}",0.09999333333333334,6.085806194503709e-06,0.01818075297029039,9.752864197330422e-07,0.09999333333333334,6.085806194503709e-06,0.009999422213827023,5.293908554481363e-07,2.302144603969955,0.1000111111111111,0.043333666677778146,0.10001111111111112,0.018204583979985027
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.001}",0.10447111111111111,0.0024089929251826857,0.03246951410877777,0.0013445012821025602,0.10447111111111111,0.0024089929251826943,0.021466699775780605,0.0010799970809472893,2.303410511104992,0.10822222222222222,0.023044986362916946,0.10822222222222222,0.03426520688300384
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.3028160845983336,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0}",0.10134888888888889,0.006173637701480047,0.02879301289289311,0.007313661839440872,0.10134888888888889,0.006173637701480033,0.019883297581941142,0.006503810117355232,2.3020060609084534,0.1109,0.13282740985610234,0.1109,0.03769818640425225
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.001}",0.08732888888888889,0.00022174949719486021,0.032804354007635275,0.0002871928956032003,0.08732888888888889,0.00022174949719486713,0.05733264226986431,0.003376832473547403,2.3042666984969005,0.08758888888888888,0.035024837303774634,0.0875888888888889,0.03297121436516853
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'Adam', 'dropout': 0.5, 'weight_decay': 0.5}",0.10221555555555556,0.0046438436613022716,0.02167350663509101,0.0069556595586009575,0.10221555555555556,0.0046438436613022716,0.015869293678604124,0.008042828007781534,2.3027057806198767,0.1,0.01,0.1,0.01818181818181818
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0}",0.11854222222222222,0.0014843296695482501,0.03853726144975506,0.0008017426989858217,0.11854222222222222,0.0014843296695482508,0.02843297233078882,0.00499563592019425,2.303626269155069,0.11827777777777777,0.041164554394946026,0.11827777777777779,0.03843828372909425
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.001}",0.08995777777777778,0.0011764772694073144,0.03063675426801945,0.002967600950155596,0.08995777777777778,0.0011764772694073152,0.025409250279087914,0.00011060841902550748,2.3022694897066858,0.08807777777777778,0.028644102200036558,0.08807777777777777,0.03368792727858288
SmallCNN,"{'batch_size': 32, 'learning_rate': 1e-05, 'optimizer': 'SGD', 'dropout': 0.2, 'weight_decay': 0.5}",0.1,0.0,0.01818181818181818,0.0,0.1,0.0,0.01,0.0,2.302775375282811,0.1,0.01,0.1,0.01818181818181818
